,price,price_meter,surface,rooms,floor,max_floors,market,building_type,year_of_construction,lat,lon,rent
312,439000,6936.32,63.29,3,3,3,secondary,block of flats,2005,52.3042359,20.9822794,650
313,348000,8923.08,39,1,3,4,secondary,block of flats,1960,52.2844959,20.9439224,1900
314,8e+05,10256.41,78,3,1,8,secondary,block of flats,2007,52.1428,21.0367765,730
315,449000,7741.38,58,2,5,6,secondary,block of flats,2000,52.2316872,21.0837971,590
316,306000,6566.52,46.6,2,4,10,secondary,block of flats,1976,52.2998416,21.0415033,520
317,386000,7877.55,49,2,3,6,secondary,block of flats,2008,52.2591528,20.9362529,900
318,789990,8700.33,90.8,3,7,14,secondary,block of flats,2015,52.2300250440391,21.1090733883606,580
319,689000,11112.9,62,3,1,6,secondary,tenement house,1953,52.2428032910842,20.9974658215821,465
320,410000,8167.33,50.2,2,6,8,secondary,apartment building,2009,52.2373464,21.1035898,450
321,313200,7193.39,43.54,2,1,4,secondary,block of flats,2005,52.2851232,21.0836381,220
322,480000,9795.92,49,2,2,3,secondary,block of flats,1960,52.2635189,21.0324430000001,490
323,1340000,9571.43,140,5,3,4,secondary,apartment building,2008,52.1612094,21.0776229,900
324,599000,11127.62,53.83,2,4,5,secondary,apartment building,2014,52.2049812,21.0225046,262
325,375000,6465.52,58,3,3,4,secondary,block of flats,1998,52.19764,20.9063333,480
326,330000,6947.37,47.5,2,3,3,secondary,block of flats,2001,52.2564043,21.0439637,482
327,350000,9210.53,38,2,3,3,secondary,tenement house,1939,52.227924,21.058382,920
328,1160000,13809.52,84,2,2,4,secondary,tenement house,1960,52.2234987,21.0184978,680
329,435000,8877.55,49,3,4,4,secondary,block of flats,1970,52.1874543,21.0600767,450
330,335500,5511.75,60.87,3,1,2,primary,tenement house,2017,52.2453376498852,21.2696102770996,420
331,439999,6395.33,68.8,3,2,3,secondary,block of flats,1993,52.2396906039786,21.0961568625089,950
332,826506,9023.98,91.59,3,1,4,primary,block of flats,1959,52.2829209,20.9419771,380
333,408000,9488.37,43,1,4,7,secondary,block of flats,1968,52.211372,21.02115,600
334,560000,9655.17,58,2,4,4,secondary,block of flats,2006,52.1329283,21.0667238,700
335,425000,7896.69,53.82,2,2,4,secondary,block of flats,1952,52.2290488,20.9606109,650
336,330000,9554.14,34.54,1,1,3,secondary,tenement house,1957,52.2148125051976,20.9693469698364,430
337,569568,9569.35,59.52,2,1,4,primary,block of flats,2017,52.2829209,20.9419771,600
338,535000,9907.41,54,2,2,3,secondary,tenement house,2017,52.2765326,20.9515904,440
339,930000,10000,93,3,6,8,secondary,apartment building,2011,52.1828338,21.0452749999999,390
340,510000,8415.84,60.6,2,2,7,secondary,apartment building,2004,52.1616086,21.1246899,700
341,1290000,12713.12,101.47,3,5,6,secondary,apartment building,2015,52.1885649,20.9886637,1000
342,319500,8320.31,38.4,2,3,7,secondary,apartment building,2017,52.186282432362,20.9898144396423,300
343,399000,9068.18,44,2,1,3,secondary,apartment building,2008,52.2432023,21.0870632,560
344,495000,10531.91,47,2,3,3,secondary,tenement house,1955,52.2776821,20.9441799,480
345,449000,8314.81,54,3,1,9,primary,block of flats,2017,52.2851088,20.9290075,400
346,390000,8666.67,45,2,10,15,secondary,block of flats,1980,52.2764948,20.9219274,360
347,540200,7300,74,3,2,4,secondary,block of flats,1982,52.1471346,21.0537051,680
348,299000,5155.17,58,3,10,10,secondary,block of flats,1975,52.2296756,21.0122287,320
349,370000,6271.19,59,3,4,4,secondary,block of flats,2006,52.3296423,20.9455151,580
350,467109,6653.03,70.21,4,1,5,primary,block of flats,1979,52.2124006,20.9217771,250
351,296608,6151.14,48.22,2,1,2,primary,block of flats,2017,52.245356,21.1801679,498
352,383010,6521.54,58.73,3,2,5,primary,block of flats,1983,52.2124006,20.9217771,400
353,439000,8442.31,52,2,8,8,secondary,block of flats,2016,52.19512,20.88379,360
354,595000,11900,50,2,8,10,secondary,apartment building,2013,52.150094,21.0507377,800
355,575000,12299.47,46.75,2,1,4,secondary,apartment building,2017,52.2499016074916,20.9763907661315,400
356,485000,5288.99,91.7,4,4,6,primary,tenement house,1936,52.3152396,21.0406731,576
357,334870,6540.43,51.2,3,4,5,primary,block of flats,2010,52.2124006,20.9217771,700
358,295000,8404.56,35.1,2,2,4,secondary,block of flats,2000,52.2037159062516,20.9668118253479,350
359,559000,10750,52,2,1,4,secondary,tenement house,1962,52.2344748481895,21.0654667635071,492
360,319000,8394.74,38,2,9,10,secondary,block of flats,1968,52.2909059,20.9379018,450
361,581380,8200,70.9,3,3,9,primary,infill,2016,52.2474008,20.9640585,870
362,334311,6543.57,51.09,3,3,5,primary,block of flats,2010,52.2124006,20.9217771,500
363,559000,9133.99,61.2,3,1,3,secondary,block of flats,1950,52.2553984,21.0331348,700
364,542304,8409.12,64.49,3,3,9,primary,infill,2016,52.2470592229749,20.9619127327881,1200
365,244312,6100.17,40.05,2,1,5,primary,block of flats,2008,52.2124006,20.9217771,268
366,255000,6728.23,37.9,2,9,10,secondary,block of flats,1975,52.2923015,21.0416872,508
367,440000,6984.13,63,3,3,4,secondary,block of flats,1964,52.2444410696478,21.0944059497376,900
368,220218,7096.94,31.03,2,2,5,primary,block of flats,2010,52.2124006,20.9217771,705
369,279000,7342.11,38,2,1,4,secondary,block of flats,1972,52.1954321,20.8752291,287
370,6e+05,8520.31,70.42,3,3,3,secondary,block of flats,2013,52.2260653,20.8909361,500
371,349000,10213.64,34.17,2,4,4,secondary,block of flats,2006,52.2666924,20.97863,380
372,550000,7857.14,70,3,1,4,secondary,block of flats,2001,52.2413600907538,21.1219536613769,475
373,719000,9337.66,77,3,1,5,secondary,block of flats,2000,52.146874,21.0499498,600
374,285000,5816.33,49,2,2,3,secondary,block of flats,1953,52.2063618,21.1774469,447
375,349900,6032.76,58,3,1,2,secondary,block of flats,2010,52.3128369,21.0786840000001,550
376,630000,12742.72,49.44,2,8,9,secondary,block of flats,2007,52.2301142,21.0388965,350
377,369000,7530.61,49,2,6,10,secondary,block of flats,1970,52.234742,21.0671849,519
378,370000,8726.42,42.4,2,4,15,secondary,block of flats,1980,52.1542365,21.0446692,470
379,440000,5714.29,77,3,3,10,secondary,block of flats,2002,52.3320234,20.9357357,860
380,780000,8666.67,90,4,2,2,secondary,tenement house,1996,52.2747527,20.9335867,200
381,1195000,9409.45,127,4,3,8,secondary,block of flats,2017,52.1475008629223,21.0151954693115,350
382,493000,8500,58,3,2,6,secondary,block of flats,1978,52.164034,21.0265297999999,375
383,270000,5869.57,46,3,7,10,secondary,block of flats,1974,52.2884602,21.0356087,420
384,3e+05,9375,32,2,4,6,primary,block of flats,2017,52.15613,21.11163,380
385,407000,6564.52,62,3,2,3,secondary,block of flats,1954,52.1830039,20.9701082,530
386,530000,8281.25,64,4,2,3,secondary,block of flats,1981,52.1434212,21.0417404,600
387,450000,10843.37,41.5,2,2,3,secondary,block of flats,2006,52.143458419062,21.0351671745911,500
388,680000,21250,32,2,5,5,primary,apartment building,2007,52.2071990124595,20.996963822229,730
389,430000,10336.54,41.6,2,1,7,secondary,block of flats,2014,52.2449567,21.1115503,415
390,989000,11892.74,83.16,3,4,6,secondary,apartment building,2012,52.1764506,20.9935391,560
391,839000,9988.1,84,3,4,6,secondary,block of flats,2010,52.1980759,20.9780011,725
392,510000,10625,48,3,1,2,secondary,block of flats,1963,52.2666924,20.97863,400
393,850000,10119.05,84,3,10,30,secondary,block of flats,2004,52.232444,20.9884934,790
394,620000,10952.13,56.61,2,1,6,secondary,apartment building,2014,52.1683507,20.9919312,500
395,480000,6844.43,70.13,3,3,3,secondary,tenement house,1954,52.24168,21.08406,727
396,914100,9622.11,95,2,3,11,primary,apartment building,2013,52.232892,21.0371,740
397,892100,9696.74,92,2,3,11,primary,apartment building,2013,52.232892,21.0371,500
398,787300,9719.75,81,2,2,11,primary,apartment building,2013,52.232892,21.0371,688
399,707300,9689.04,73,2,3,11,primary,apartment building,2013,52.232892,21.0371,550
400,595000,11553.4,51.5,2,4,5,secondary,block of flats,1959,52.2523747519284,20.9954027825561,480
401,440000,7482.99,58.8,3,3,6,secondary,block of flats,1988,52.171369642484,21.0546957232788,419
402,283000,5412.12,52.29,3,3,9,primary,block of flats,2017,52.32899,21.00768,520
403,168000,6000,28,2,2,2,primary,block of flats,2017,52.3154549477943,21.0526552807617,355
404,330000,5409.84,61,4,4,6,primary,block of flats,2017,52.32899,21.00768,350
405,148900,6617.78,22.5,1,5,12,primary,block of flats,2000,52.3402499179969,21.0479833179688,565
406,305000,7820.51,39,2,1,6,secondary,apartment building,2006,52.19372,20.901491,350
407,945000,10407.49,90.8,4,9,9,secondary,apartment building,2009,52.1433199,21.05014,800
408,499000,10395.83,48,2,2,3,secondary,tenement house,2017,52.242332,20.9844389,470
409,599000,8273.48,72.4,3,1,8,secondary,apartment building,2009,52.1426024723832,21.0356285145416,650
410,372000,7500,49.6,3,4,4,secondary,tenement house,1968,52.1874259,21.017426,520
411,470000,10000,47,2,2,4,secondary,apartment building,2012,52.207616,21.0632678,690
412,269000,8677.42,31,1,2,4,secondary,apartment building,2005,52.2028045,20.9292217,300
413,287280,7600,37.8,2,2,3,primary,block of flats,2017,52.239728,21.1004941,470
414,246456,5600,44.01,2,1,5,primary,block of flats,2017,52.32899,21.00768,420.49
415,294000,8855.42,33.2,2,5,7,secondary,block of flats,2004,52.222304015115,21.0916785211487,364
416,410000,8913.04,46,2,2,4,secondary,apartment building,2007,52.2488757555584,21.0367533005249,500
417,410000,7374.1,55.6,3,5,10,secondary,block of flats,1979,52.2785891242248,20.9386698000001,500
418,455000,8520.6,53.4,2,2,6,secondary,block of flats,2004,52.2416808,21.0840602000001,500
419,720000,9489.92,75.87,3,3,4,secondary,tenement house,1937,52.2387847,21.0267275,570
420,3e+05,11419.87,26.27,1,5,6,secondary,tenement house,1930,52.2066935,21.0394703,350
421,569000,7958.04,71.5,3,2,4,secondary,apartment building,2017,52.1667375310963,21.0715932941345,580
422,1090000,12528.74,87,3,2,4,secondary,apartment building,2004,52.2309283,21.0562752000001,740
423,650000,8067.52,80.57,3,3,3,secondary,block of flats,2010,52.2355964272032,21.1354543824036,700
424,499000,7026.19,71.02,4,8,10,primary,block of flats,2013,52.2333751,20.9571835,390
425,680000,21250,32,2,5,5,secondary,apartment building,2006,52.2058972,20.9960626,300
426,680000,21250,32,2,5,5,secondary,apartment building,2006,52.2070938169096,20.9973929756714,460
427,425000,8500,50,2,5,5,secondary,block of flats,2007,52.252696,20.9343827,520
428,375000,3125,120,6,1,1,primary,block of flats,2017,52.1681160769755,21.1757407055308,300
429,375000,5000,75,6,1,1,primary,apartment building,2017,52.16870057,21.1750605,750
430,1190000,14000,85,3,7,7,secondary,apartment building,2007,52.2089703,21.0028606,700
431,926775,13500,68.65,2,2,2,secondary,apartment building,2018,52.1888426154044,21.0402944529175,290
432,749999,7009.34,107,4,5,6,secondary,block of flats,1997,52.2324425,21.0834928,880
433,290000,9666.67,30,1,1,7,secondary,block of flats,2008,52.2423515906584,20.8942513655762,385
434,1363200,14980.22,91,3,1,4,secondary,tenement house,1934,52.2189282,21.0156387,1200
435,622055,8609.76,72.25,4,6,6,primary,block of flats,1972,52.2814057,20.9292284000001,589
436,655000,11696.43,56,3,2,6,secondary,apartment building,2012,52.2593679,20.9781298,520
437,464122,8148.21,56.96,3,2,6,primary,block of flats,2019,52.2814057,20.9292284000001,843.5
438,459408,8446.55,54.39,3,6,6,primary,block of flats,2016,52.2814057,20.9292284000001,900
439,342811,8672.17,39.53,2,4,6,primary,block of flats,1980,52.2814057,20.9292284000001,1300
440,215674,8437.95,25.56,1,4,5,primary,block of flats,2003,52.2814057,20.9292284000001,370
441,466000,11948.72,39,2,1,4,secondary,tenement house,1950,52.2523343799026,20.992977697345,300
442,475000,7493.3,63.39,3,6,10,secondary,block of flats,2016,52.2260653,20.8909361,670
443,570000,9500,60,3,5,5,secondary,apartment building,2014,52.218021,20.8988969,660
444,339000,6647.06,51,3,5,11,secondary,block of flats,1975,52.2278504,20.9109668,525
445,310000,6102.36,50.8,2,2,3,secondary,block of flats,1980,52.23333,21.16667,533
446,545000,10092.59,54,2,3,4,secondary,apartment building,2008,52.159208573791,21.0786314105896,620
447,390000,6452.68,60.44,3,10,20,secondary,block of flats,1984,52.2819253,20.9725334,680
448,435000,8893.89,48.91,2,4,5,secondary,apartment building,2017,52.2569,20.95825,780
449,267900,7240.54,37,1,1,2,secondary,block of flats,1975,52.26307,21.14584,420
450,450000,11597.94,38.8,2,5,15,secondary,block of flats,1975,52.234299224854,20.997200531006,800
451,624000,3698.87,168.7,6,2,3,secondary,block of flats,2002,52.2169653655711,21.2494678873108,510
452,340000,6827.31,49.8,2,1,8,secondary,block of flats,1979,52.24091,20.91133,600
453,540000,9473.68,57,2,1,7,secondary,apartment building,2013,52.2279251,20.9585114,460
454,325000,7738.1,42,1,4,4,secondary,block of flats,2001,52.2430455,20.9386652,224
455,620000,11071.43,56,2,3,4,secondary,block of flats,1955,52.245156,20.9860286,400
456,572000,11000,52,2,5,10,secondary,apartment building,2005,52.1560409,21.033632,500
457,390000,9285.71,42,2,7,7,secondary,block of flats,2000,52.15513,21.04218,300
458,360000,8306.41,43.34,2,10,10,secondary,block of flats,1974,52.2722282,20.956813,850
459,508000,8991.15,56.5,3,4,10,secondary,block of flats,1972,52.1964649,20.9952068,700
460,349000,7036.29,49.6,3,2,4,secondary,block of flats,2017,52.294215329887,21.0406970434387,390
461,289000,7225,40,2,3,8,secondary,block of flats,1988,52.2275354,21.093717,380
462,490000,12894.74,38,2,4,6,secondary,apartment building,2012,52.1823075313739,21.0444166931152,450
463,7e+05,7415.25,94.4,4,2,8,secondary,block of flats,2000,52.2492172,20.9102487,920
464,1449000,10204.23,142,5,6,7,secondary,block of flats,2005,52.24091,20.91133,1000
465,299900,9060.42,33.1,2,3,3,secondary,block of flats,1950,52.2463509,20.9499116,300
466,382200,7800,49,1,3,10,secondary,apartment building,2009,52.150451,21.0600976,400
467,1189000,6532.97,182,5,4,5,secondary,apartment building,2009,52.150823998242,21.0591908148499,205
468,426700,6632.99,64.33,3,1,5,primary,block of flats,2017,52.3068501,20.9876096,480
469,501200,6145.17,81.56,4,2,5,primary,block of flats,2007,52.3068501,20.9876096,499
470,263600,6446.56,40.89,2,2,5,primary,block of flats,2018,52.3068501,20.9876096,690
471,362100,6565.73,55.15,3,2,5,primary,block of flats,2017,52.3068501,20.9876096,600
472,348900,6182.88,56.43,3,2,5,secondary,block of flats,1963,52.3068501,20.9876096,500
473,331400,5861.34,56.54,3,2,5,primary,block of flats,2005,52.3068501,20.9876096,400
474,890000,10421.55,85.4,3,6,7,secondary,block of flats,1995,52.2267466,21.001818,550
475,362000,7098.04,51,2,1,13,secondary,block of flats,1986,52.246336172467,21.0880278942261,400
476,423600,10133.97,41.8,2,4,10,secondary,block of flats,1972,52.1698526788166,21.003679373697,350
477,999000,11944.05,83.64,3,2,7,secondary,tenement house,1885,52.2308231,21.01207,844
478,840000,9545.45,88,3,4,7,secondary,block of flats,2004,52.1725393,21.0105412,700
479,480000,9795.92,49,2,1,5,secondary,block of flats,2010,52.2289856,20.9137738,350
480,424000,11087.87,38.24,2,10,16,secondary,block of flats,1971,52.224486,21.0383432,560
481,329000,6373.5,51.62,2,3,3,secondary,block of flats,2009,52.3412016,20.9407098,375
482,339000,5704.19,59.43,2,2,3,secondary,block of flats,2004,52.353274,20.987675,460
483,351520,6500,54.08,3,3,12,secondary,block of flats,1978,52.3019229,21.0461658,600
484,419800,6498.45,64.6,3,3,4,secondary,tenement house,1937,52.24630137,21.0694685,500
485,430000,7678.57,56,2,2,4,secondary,tenement house,1946,52.2821494,20.9528808,750
486,250000,9259.26,27,1,1,10,secondary,block of flats,2000,52.2336606,21.0853264,300
487,436000,5891.89,74,4,3,3,secondary,block of flats,1981,52.2715484,20.9228101,560
488,575000,8053.22,71.4,3,3,12,secondary,block of flats,1999,52.2678734694164,20.9453197301636,600
489,445000,5855.26,76,3,4,7,secondary,block of flats,1990,52.2614753014039,20.9229790867859,400
490,479000,3193.33,150,5,1,10,primary,block of flats,2017,52.28402,21.11237,490
491,460000,2875,160,5,1,1,primary,block of flats,2017,52.31692,21.10224,350
492,370000,4625,80,3,1,6,primary,apartment building,2017,52.31692,21.10224,450
493,225732,5200,43.41,2,2,3,primary,block of flats,2017,52.32385,21.10636,600
494,177925,5500,32.35,1,3,3,primary,block of flats,2017,52.32385,21.10636,740
495,480000,3000,160,5,1,1,primary,block of flats,2017,52.284175,21.09924,250
496,182325,5500,33.15,2,1,5,primary,block of flats,2017,52.273016,21.11866,642
497,197220,5700,34.6,2,1,5,primary,block of flats,2017,52.273016,21.11866,415
498,570000,13255.81,43,2,2,3,secondary,tenement house,1950,52.2537611,21.00607846,300
499,386800,7288.49,53.07,3,3,4,secondary,tenement house,1912,52.26136793,21.04388237,930
500,339000,7952.15,42.63,2,3,4,primary,block of flats,2018,52.1597396701613,21.0758704391479,380
501,453000,6969.23,65,3,2,4,secondary,block of flats,1993,52.2643047212926,21.0390544603271,520
502,469000,5616.77,83.5,4,2,3,secondary,block of flats,2003,52.2384231093745,21.0966323018524,500
503,565000,11611.18,48.66,3,2,3,secondary,tenement house,1948,52.2519594,20.998101,450
504,490000,13830.09,35.43,1,3,4,secondary,tenement house,1938,52.250234,21.0147907,350
505,995000,11502.89,86.5,3,1,5,secondary,tenement house,1950,52.2310961,21.0034582,762
506,385000,7995.85,48.15,2,4,10,secondary,block of flats,1975,52.2272919061785,21.0605001423279,370
507,315000,6300,50,2,9,9,secondary,block of flats,1936,52.2781926,21.0535223,500
508,340000,6827.31,49.8,2,1,8,secondary,block of flats,1979,52.23790813,20.90512687,600
509,508000,8991.15,56.5,3,4,10,secondary,block of flats,1970,52.19832,21.01715,600
510,627000,11400,55,3,6,8,secondary,apartment building,2017,52.26971,20.98462,500
511,590000,5025.55,117.4,4,1,3,secondary,block of flats,2004,52.3441083,20.9417679,900
512,588000,12980.13,45.3,2,3,6,secondary,tenement house,1937,52.2135572,21.0212445,459
513,325000,9285.71,35,2,1,3,secondary,apartment building,2017,52.1657537,21.0740223,490
514,325000,9285.71,35,2,1,3,primary,apartment building,2017,52.1657537,21.0740223,500
